PERIOD,PRD_NBR,DC_NBR,warehouse_receipts
1,344083001,14,0
1,344083001,18,0
1,344084001,18,332
1,344084001,14,72
1,344084001,17,284
1,344084011,17,1054
1,344084011,18,324
1,344084011,14,970
1,344084021,18,322
1,344084021,14,284
1,344084021,17,406
1,344084031,18,238
1,344084031,14,120
1,344084031,17,272
1,344085001,18,140
1,344085001,14,96
1,344085001,17,310
1,344085011,17,251
1,344085011,14,118
1,344085011,18,104
1,344085021,14,88
1,344085021,18,126
1,344085021,17,218
1,344085031,18,128
1,344085031,14,80
1,344085031,17,222
1,344086001,18,192
1,344086001,17,2
1,344086021,18,0
1,344086031,17,2
1,344086061,14,0
1,344086061,18,36
1,344086061,17,0
1,344086071,17,167
1,344086071,14,0
1,344086071,18,158
1,344086101,18,500
1,344086101,14,408
1,344086101,17,1675
1,344086111,18,52
1,344086111,17,182
1,344086111,14,159
1,344086121,18,460
1,344086121,17,881
1,344086121,14,127
1,344086131,18,484
1,344086131,14,617
1,344086131,17,1192
1,344086141,18,370
1,344086141,17,639
1,344086141,14,150
1,344086151,14,126
1,344086151,18,338
1,344086151,17,907
1,344087061,18,128
1,344087061,17,328
1,344087061,14,73
1,344087071,18,98
1,344087071,17,214
1,344087071,14,70
1,344087081,18,44
1,344087081,17,58
1,344087081,14,12
1,344087091,17,2050
1,344087091,18,657
1,344087091,14,814
1,344087101,14,703
1,344087101,17,1742
1,344087101,18,495
1,344093001,14,112
1,344093001,18,160
1,344093001,17,448
1,344113001,18,92
1,344113001,14,150
1,344113001,17,206
1,344113011,18,376
1,344113011,17,1548
1,344113011,14,994
1,344113021,17,252
1,344113021,18,86
1,344113021,14,556
1,344114001,18,26
1,344114001,17,768
1,344114001,14,838
1,344114011,14,914
1,344114011,18,310
1,344114011,17,1668
1,344114021,18,126
1,344114021,17,1620
1,344114021,14,1174
1,344202001,18,690
1,344202001,14,866
1,344202001,17,866
1,344224001,14,0
1,344224001,17,526
1,344224001,18,340
1,344229001,18,0
2,344237001,14,49
1,344237001,17,1104
1,344237001,18,1592
1,344237001,14,348
1,344237011,18,3470
1,344237011,14,2686
1,344237011,17,4984
4,344259001,18,5999
1,344259001,14,1312
2,344259001,14,109
4,344259001,14,4277
1,344259001,17,1992
4,344259001,17,11021
1,344259001,18,1166
1,344259011,18,4
1,344259021,18,2
1,344259021,14,0
1,344259031,18,12
1,344259031,14,0
1,344276041,14,0
1,344276041,18,0
1,344276041,17,24
1,344276101,14,0
1,344276101,17,0
1,344276101,18,0
1,344284001,17,616
1,344284001,18,620
1,344284001,14,198
1,344284011,17,52
1,344284011,18,68
1,344284011,14,20
2,344284011,17,1
1,344284021,17,14
1,344284021,14,8
1,344284021,18,10
1,344284031,18,136
1,344284031,14,38
1,344284031,17,42
1,344284041,14,268
1,344284041,18,528
1,344284041,17,548
1,344284051,18,0
1,344284051,14,4
1,344285001,18,0
1,344285001,17,0
1,344285001,14,0
1,344285011,18,0
1,344285011,17,0
1,344285021,17,0
1,344285021,14,0
1,344286001,14,0
1,344286001,17,0
1,344286011,18,0
1,344286011,17,0
1,344286021,17,0
1,344286021,14,0
1,344286031,14,26
1,344286031,18,0
1,344286041,14,24
1,344286041,17,206
1,344286041,18,0
1,344286051,14,76
1,344286051,17,34
1,344286051,18,0
1,344286061,14,156
1,344286061,18,0
1,344293001,14,34
1,344293011,14,84
1,344302001,18,170
1,344302001,14,28
1,344302001,17,112
1,344302011,18,0
1,344302011,14,0
1,344302021,14,6
1,344302021,18,212
1,344302021,17,98
1,344302031,18,18
1,344302041,14,30
1,344302041,17,50
1,344302041,18,198
1,344302051,18,144
1,344302051,17,40
1,344302051,14,44
1,344302061,18,264
1,344302061,17,390
1,344302061,14,152
1,344302071,18,16
1,344313001,18,0
1,344313011,17,3
1,344313011,18,0
1,344313021,17,0
1,344313031,17,0
1,344322001,18,466
1,344322001,17,476
1,344322001,14,132
1,344322011,17,310
1,344322011,18,564
2,344322011,14,21
1,344322011,14,104
2,344322021,17,17
2,344322021,14,9
1,344322021,18,72
2,344322021,18,14
1,344322021,17,18
1,344322021,14,12
1,344322031,14,58
2,344322031,18,12
1,344322031,17,44
1,344322031,18,100
1,344326001,18,0
1,344349011,17,0
1,344349011,14,1
1,344352001,17,0
1,344352011,17,0
1,344352021,14,0
1,344352021,17,0
1,344352031,17,0
1,344352041,17,0
1,344352051,17,0
1,344352061,17,84
1,344352061,14,410
1,344352071,17,0
1,344352071,14,506
1,344352081,17,0
1,344352081,14,0
1,344353001,14,326
1,344353001,17,2
1,344353011,17,0
1,344353011,14,0
1,344353041,18,0
1,344353041,14,0
1,344353041,17,0
1,344356011,14,1
1,344369001,18,0
1,344401001,14,138
1,344401001,18,0
1,344401001,17,0
1,344401011,17,0
1,344401011,14,84
2,344406041,18,2111
1,344406041,18,0
1,344406041,14,0
1,344406041,17,0
1,344406051,17,0
2,344406051,18,1270
1,344406051,18,0
1,344406051,14,0
1,344406071,14,0
2,344406071,18,2303
1,344406071,18,0
1,344406071,17,0
1,344406081,18,0
2,344406081,14,36
1,344421071,14,0
1,344421071,18,0
1,344421071,17,2
1,344421081,17,0
1,344421081,14,0
1,344421081,18,0
1,344421091,14,0
1,344421091,17,1
1,344421091,18,0
1,344421101,17,0
1,344421101,18,0
1,344428001,17,0
1,344428001,14,0
1,344428001,18,0
1,344428011,17,0
1,344428011,18,0
1,344428031,14,12
1,344429001,14,0
1,344429001,17,2
1,344429011,17,0
1,344429021,17,0
1,344429031,17,0
1,344432001,17,0
1,344432011,17,0
1,344432021,17,0
1,344432021,14,0
1,344432031,14,0
1,344432031,17,0
1,344433001,17,0
1,344433011,17,0
1,344434001,18,176
1,344434001,17,300
1,344434001,14,48
2,344434021,17,16
2,344434021,18,19
1,344434021,18,264
1,344434021,17,342
2,344434021,14,7
1,344434021,14,60
2,344434031,18,90
2,344434031,14,36
1,344434031,14,308
1,344434031,17,836
1,344434031,18,698
2,344434031,17,52
1,344435031,14,6
1,344437001,18,28
1,344437001,14,18
1,344437001,17,42
1,344437011,14,26
1,344437011,17,40
1,344437011,18,80
1,344437021,18,46
1,344437021,17,68
1,344437021,14,32
1,344437031,14,28
1,344437031,17,32
1,344439031,18,10
1,344440001,18,0
1,344440061,18,0
1,344444001,14,208
1,344444001,18,0
1,344444001,17,0
1,344444051,18,72
1,344444051,14,102
1,344444051,17,234
1,344445031,18,0
1,344445031,17,0
2,344445031,18,59
1,344445041,18,0
1,344445051,18,0
2,344445051,18,341
1,344445051,17,0
1,344445051,14,0
2,344445051,17,408
2,344445051,14,560
4,344445061,18,1266
4,344445061,14,734
1,344445061,18,2468
4,344445061,17,2300
1,344445061,17,3804
1,344445061,14,2140
1,344445071,14,34
4,344445071,17,1133
4,344445071,14,182
1,344445071,17,65
1,344445071,18,0
4,344445071,18,285
1,344445081,14,815
4,344445081,17,2597
4,344445081,18,1570
1,344445081,18,1371
4,344445081,14,933
1,344445081,17,314
4,344445091,14,191
1,344445091,14,256
1,344445091,17,0
4,344445091,17,1010
1,344445091,18,57
4,344445091,18,299
4,344445101,18,1327
1,344445101,14,2177
4,344445101,17,2501
1,344445101,17,3330
1,344445101,18,2432
4,344445101,14,772
1,344446051,18,134
1,344446051,14,19
1,344446051,17,40
1,344446081,14,38
1,344446081,17,16
1,344446081,18,627
1,344446091,14,50
1,344446091,18,1511
1,344446091,17,1739
4,344448011,18,1076
4,344448011,14,1173
3,344448011,18,1772
1,344448011,14,702
1,344448011,18,160
4,344448011,17,553
1,344448011,17,78
3,344448011,17,1440
4,344448021,17,8
1,344448021,18,26
1,344448021,14,1554
3,344448021,18,1206
4,344448021,14,1062
3,344448021,17,740
3,344448031,18,1000
4,344448031,17,8
1,344448031,18,383
2,344448031,14,48
1,344448031,17,0
3,344448031,17,690
1,344448031,14,76
4,344448031,14,318
4,344448041,14,581
3,344448041,17,976
1,344448041,18,0
4,344448041,17,5
2,344448041,14,101
1,344448041,17,0
1,344448041,14,27
3,344448041,18,1450
1,344448051,17,278
4,344448051,18,1359
4,344448051,14,472
1,344448051,18,5306
4,344448051,17,669
1,344448051,14,5568
4,344448061,17,1005
3,344448061,18,2224
1,344448061,18,250
3,344448061,17,1750
4,344448061,14,1587
1,344448061,14,6
1,344448061,17,30
4,344448061,18,1234
4,344448071,17,876
4,344448071,18,1117
1,344448071,17,946
3,344448071,17,1715
1,344448071,14,650
3,344448071,18,2251
4,344448071,14,1541
1,344448071,18,1966
2,344449011,17,93
1,344449011,14,870
2,344449011,18,132
1,344449011,18,0
2,344449011,14,198
1,344449011,17,136
1,344449021,17,360
1,344449021,18,0
1,344449021,14,2620
1,344451001,14,1868
1,344451001,18,38
1,344451001,17,1150
1,344451011,17,48
1,344451011,18,0
1,344451011,14,1516
1,344451021,18,1094
1,344451021,14,950
1,344451021,17,1442
1,344454001,14,42
1,344454001,17,58
1,344454001,18,134
1,344454011,17,46
1,344454011,18,59
1,344454011,14,16
1,344454021,18,6
1,344454021,17,30
1,344454021,14,34
1,344454031,14,54
1,344454031,17,34
1,344454031,18,8
1,344457061,18,0
1,344457061,17,0
1,344457081,14,0
2,344457081,17,111
1,344457081,18,0
1,344457081,17,0
1,344457101,17,0
1,344457101,14,0
1,344457101,18,0
1,344457141,17,0
1,344457141,14,0
1,344457141,18,12
1,344457151,14,0
2,344457151,17,157
1,344457151,18,9
1,344457151,17,0
2,344457151,18,108
2,344457161,18,63
1,344457161,14,0
1,344457161,17,0
1,344457161,18,15
2,344457161,14,373
2,344457161,17,79
1,344457171,17,27
2,344457171,17,71
1,344457171,14,144
2,344457171,18,55
1,344457171,18,0
1,344460071,18,0
1,344460091,18,0
4,344462001,17,1021
1,344462001,17,0
4,344462001,18,981
1,344462001,14,0
1,344462001,18,0
4,344462001,14,517
4,344462011,14,361
4,344462011,17,663
4,344462011,18,860
4,344462021,18,728
4,344462021,14,377
4,344462021,17,779
4,344462031,18,803
4,344462031,17,715
4,344462031,14,366
4,344462041,17,1146
4,344462041,14,502
1,344462041,18,0
4,344462041,18,867
1,344462041,17,0
4,344462051,18,1247
4,344462051,17,874
1,344462051,17,0
4,344462051,14,420
1,344462051,14,0
1,344470031,18,0
1,344470041,18,0
1,344470051,18,0
1,344470061,18,68
1,344470061,14,32
1,344470061,17,52
1,344470071,17,20
1,344470071,18,36
1,344470071,14,0
1,344473021,18,0
1,344473021,17,0
1,344473021,14,0
1,344476061,17,203
4,344476061,18,2039
1,344476061,18,315
2,344476061,18,33
4,344476061,17,2674
4,344476061,14,1287
1,344476061,14,70
4,344476071,18,1436
2,344476071,14,3
1,344476071,18,18
1,344476071,17,0
1,344476071,14,8
2,344476071,18,3
4,344476071,17,1739
4,344476071,14,830
1,344480021,17,18
1,344480021,14,0
1,344480021,18,23
4,344480021,17,2957
2,344480021,14,1885
4,344480021,14,899
4,344480021,18,3934
3,344480021,17,8602
4,344480031,17,23154
2,344480031,14,8650
4,344480031,18,21567
4,344480031,14,7078
1,344480031,17,0
1,344480031,18,0
1,344480031,14,0
3,344480031,17,12830
99,344480041,14,9353
99,344480041,17,20057
1,344480041,18,0
99,344480041,18,17590
2,344480061,14,2936
4,344480061,17,9827
1,344480061,17,102
3,344480061,17,12518
1,344480061,18,391
4,344480061,18,10244
4,344480061,14,4266
2,344480071,14,926
1,344480071,14,14
1,344480071,18,127
3,344480071,17,3514
1,344480071,17,34
4,344480071,18,941
3,344480081,17,3536
1,344480081,18,0
2,344480081,14,566
1,344480081,17,0
1,344480081,14,52
4,344480081,18,940
1,344480091,14,44
2,344480091,14,1380
1,344480091,18,1172
1,344480091,17,104
4,344480091,18,684
3,344480091,17,2884
4,344484031,18,2859
4,344484031,17,2913
3,344484031,14,687
1,344484031,14,34
1,344484031,18,354
1,344484031,17,74
2,344484031,14,24
2,344484031,18,46
2,344484031,17,54
4,344484031,14,641
1,344484041,18,0
2,344484051,14,368
1,344484051,18,1466
1,344484051,14,1502
1,344484051,17,1472
1,344484061,17,2784
1,344484061,14,1439
2,344484061,14,912
1,344484061,18,2663
1,344485001,18,0
1,344485051,17,1064
1,344485051,18,271
1,344485051,14,624
1,344504001,18,0
1,344504001,14,46
1,344504001,17,8
1,344504041,17,0
1,344504041,14,4120
1,344504041,18,0
1,344504051,14,7818
1,344504051,17,182
1,344504051,18,111
1,344504061,18,0
1,344504061,17,87
1,344504061,14,11058
1,344504111,18,49
2,344504111,17,15
1,344504111,17,92
1,344504111,14,608
1,344504121,14,227
1,344504121,18,8
1,344504121,17,0
2,344504121,14,6
2,344504121,18,10
2,344504121,17,16
1,344504131,17,332
1,344504131,18,299
1,344504131,14,5685
1,344504141,14,4901
1,344504141,17,0
1,344504141,18,0
1,344504151,17,0
1,344504151,18,241
1,344504151,14,5744
1,344504161,17,0
1,344504161,18,0
1,344504161,14,0
1,344508001,17,688
3,344508001,17,7450
1,344508001,14,219
4,344508001,18,4341
1,344508001,18,1232
1,344508021,18,0
1,344508071,18,0
1,344508081,18,0
1,344508091,18,0
1,344534001,18,0
1,344534021,18,0
1,344538001,18,8
1,344538001,17,136
1,344544011,14,0
1,344544041,18,1446
2,344544041,14,178
2,344544041,17,419
1,344544041,14,0
1,344544041,17,2830
2,344544041,18,598
1,344547001,17,14
1,344547001,18,0
1,344562001,18,88
1,344562001,17,98
1,344562011,18,124
1,344562011,14,0
1,344562011,17,280
1,344562041,14,478
1,344562041,17,1346
1,344562041,18,1428
1,344589011,17,0
1,344589011,18,0
1,344589011,14,0
1,344589021,18,0
1,344589021,14,0
1,344589021,17,0
2,344589021,18,68
1,344589031,18,123
1,344589031,14,0
1,344589031,17,0
1,344607021,14,1198
1,344607021,18,1215
1,344607021,17,2266
1,344625001,17,0
1,344625031,17,0
1,344625031,18,0
1,344625041,20,2
1,344625041,14,0
1,344625041,17,0
1,344625051,17,0
1,344638001,17,0
1,344638001,14,0
1,344638011,18,0
1,344652001,14,6
1,344652001,17,2
1,344652011,14,4
1,344652011,17,2
1,344656001,14,620
1,344656001,18,1574
1,344656001,17,1840
2,344656031,14,5
1,344656031,17,816
1,344656031,18,206
1,344656031,14,308
1,344656061,18,2
1,344656061,14,9
1,344656071,14,454
1,344656071,18,158
1,344656071,17,1156
1,344656081,17,40
1,344656081,18,44
1,344656081,14,10
1,344656091,18,378
1,344656091,14,14
1,344656091,17,199
1,344679001,14,0
1,344679031,18,0
1,344683001,18,0
1,344683011,14,0
1,344683031,17,0
1,344689001,14,24
1,344689001,18,16
1,344689001,17,14
1,344689011,17,14
1,344689011,14,2
1,344689011,18,26
1,344689021,18,242
1,344689021,14,240
1,344689021,17,518
4,344690001,17,877
1,344690001,17,338
4,344690001,14,407
4,344690001,18,1216
1,344690001,18,286
1,344690001,14,708
4,344690011,17,903
1,344690011,18,332
1,344690011,17,394
4,344690011,18,1181
1,344690011,14,438
4,344690011,14,416
1,344690021,18,294
4,344690021,18,1181
1,344690021,17,316
1,344690021,14,152
4,344690021,14,416
4,344690021,17,903
4,344691001,14,338
1,344691001,17,396
4,344691001,17,739
1,344691001,18,312
4,344691001,18,923
1,344691001,14,606
1,344694001,14,216
4,344694001,18,1802
4,344694001,17,2716
1,344694001,18,380
1,344694001,17,544
4,344694001,14,1366
1,344696001,17,552
1,344696001,14,214
1,344696001,18,304
1,344696011,14,64
1,344696011,17,142
1,344696011,18,98
2,344718001,14,22
1,344718001,14,62
1,344718001,18,0
2,344718011,14,71
1,344718011,18,0
1,344718031,17,0
1,344718031,18,0
1,344718031,14,125
1,344720011,14,38
1,344720011,17,166
1,344720011,18,212
1,344720021,18,66
1,344720021,17,64
1,344720021,14,26
1,344720031,17,96
1,344720031,18,86
1,344720031,14,30
4,344726011,14,3486
4,344726011,17,6870
1,344726011,17,0
1,344726011,18,0
4,344726011,18,4646
1,344726021,18,0
1,344726041,18,4958
1,344726041,17,6712
1,344726041,14,5092
1,344729021,18,0
1,344729031,18,0
1,344729041,17,0
1,344729041,18,0
4,344735011,14,1891
4,344735011,17,3147
4,344735011,18,3412
1,344735011,17,0
1,344735011,18,6
1,344735041,17,2
1,344735041,18,0
1,344735041,14,0
4,344735041,17,4619
4,344735041,18,6875
4,344735041,14,3506
1,344735061,17,0
4,344735061,14,661
4,344735061,18,1224
4,344735061,17,1365
1,344735061,14,28
1,344735061,18,0
1,344738011,17,18
1,344738011,14,72
4,344738031,17,3263
1,344738031,17,50
1,344738031,18,370
4,344738031,14,3137
1,344738031,14,3906
4,344738041,17,3746
1,344738041,17,0
1,344738041,14,36
4,344738041,14,2604
1,344738061,18,420
4,344738061,17,7210
1,344738061,17,3920
1,344738061,14,2824
4,344738061,14,4790
1,344739011,18,1592
1,344739011,14,158
1,344739011,17,2806
1,344739021,14,692
1,344739021,18,416
1,344739021,17,2794
1,344739031,17,2714
1,344739031,18,1092
1,344739031,14,872
1,344743011,17,1067
1,344743011,14,2116
1,344743011,18,175
1,344743021,17,868
1,344743021,14,638
1,344743021,18,90
1,344743031,18,167
1,344743031,17,29
1,344743031,14,659
1,344745011,14,0
1,344745011,17,0
1,344745011,18,0
1,344745021,14,0
1,344745021,18,0
1,344745021,17,0
1,344745061,14,58
1,344745061,18,140
1,344745061,17,216
1,344745071,17,7504
1,344745071,18,744
1,344745071,14,3834
1,344745081,17,11314
1,344745081,18,3878
1,344745081,14,6254
1,344745091,14,5914
1,344745091,18,2936
1,344745091,17,10410
1,344746011,18,6
1,344746011,17,14
1,344746011,14,0
1,344746021,17,6
1,344746021,14,0
1,344747001,14,2
1,344747001,18,42
1,344747001,17,2
1,344753021,18,48
1,344753021,17,4
1,344753021,14,0
1,344753031,17,0
1,344753031,18,0
1,344753031,14,2
1,344753041,17,4
3,344753041,14,1207
1,344753041,18,0
2,344753041,17,150
1,344753041,14,0
4,344753041,17,3280
4,344753041,18,1513
1,344753051,18,80
1,344753051,17,1526
1,344753051,14,284
2,344753061,18,96
2,344753061,17,244
2,344753061,14,60
1,344753061,17,1396
1,344753061,14,314
1,344753061,18,618
1,344753071,17,7
1,344753071,14,0
1,344753071,18,0
2,344753071,14,14
2,344753071,18,28
2,344753071,17,314
1,344753081,18,0
1,344753081,17,46
1,344753081,14,0
1,344754021,18,88
1,344754021,17,0
1,344758001,18,56
4,344758001,18,1156
4,344758001,17,1106
1,344758001,17,4
3,344758001,14,870
1,344758001,14,2
4,344758011,17,420
4,344758011,18,383
4,344758011,14,197
1,344758021,17,28
4,344758021,18,4029
1,344758021,14,0
1,344758021,18,22
4,344758021,17,2428
4,344758021,14,1543
4,344758031,18,38
4,344758031,17,52
1,344758031,14,132
1,344758031,18,108
4,344758031,14,1058
1,344758031,17,40
3,344758031,17,1070
3,344758031,18,782
1,344766001,14,128
1,344766001,17,62
1,344766011,17,0
4,344766021,17,725
1,344766021,14,52
1,344766021,17,168
3,344766021,17,2312
4,344766021,14,1963
4,344766031,14,1449
4,344766031,17,2551
1,344766031,17,0
1,344766031,14,522
1,344780011,17,0
1,344780011,18,122
1,344780011,14,333
1,344784021,18,464
1,344784021,14,256
1,344784021,17,52
1,344784031,14,0
1,344784031,17,0
1,344784031,18,0
1,344784041,18,0
1,344784041,14,0
1,344784041,17,0
1,344787021,18,0
1,344787021,14,174
1,344787021,17,0
1,344787031,14,266
1,344787031,18,28
1,344787031,17,0
1,344801001,17,0
1,344801001,18,0
1,344801011,18,0
1,344801021,18,0
1,344801031,18,0
1,344806001,14,16
1,344806001,17,0
1,344806001,18,32
1,344806011,18,0
1,344806011,17,16
1,344806011,14,12
4,344834001,17,4642
1,344834001,18,594
1,344834001,14,0
4,344834001,18,4470
4,344834001,14,1892
1,344834001,17,230
4,344834011,18,2184
1,344834011,18,4174
1,344834011,17,5882
1,344834011,14,3236
4,344834011,14,862
4,344834011,17,1958
1,344847001,17,1
1,344847001,18,7
1,344847011,18,0
1,344847011,14,0
1,344856041,18,0
1,344856041,17,0
1,344856041,14,2
1,344856051,14,0
1,344856051,17,0
1,344856051,18,0
1,344856061,18,0
1,344856061,17,0
1,344856071,14,0
1,344856071,18,0
1,344856071,17,0
2,344858011,14,899
1,344858011,14,0
1,344858011,18,22
1,344858011,17,0
1,344860001,18,0
1,344860001,14,0
2,344860001,18,42
1,344860011,17,1
1,344860011,18,0
2,344860011,18,44
1,344863011,18,7
1,344863011,14,35
1,344863011,17,0
1,344863021,14,0
1,344863021,18,7
1,344863031,18,1
1,344863031,14,3
1,344870041,14,39
1,344870041,18,4
2,344870041,14,26
1,344870051,14,575
2,344870051,17,43
1,344870051,17,0
1,344870051,18,0
1,344870061,18,0
1,344870061,17,0
1,344870061,14,671
1,344891041,14,1435
1,344891041,18,0
1,344891041,17,706
1,344891051,18,0
2,344891051,14,43
1,344891051,17,126
1,344891051,14,620
1,344896001,14,0
1,344896011,14,14
1,344896011,17,0
1,344938001,18,0
1,344938021,18,0
1,344961011,17,28
1,344961011,18,30
1,344961011,14,523
1,344961021,18,0
1,344961031,14,348
1,344961031,17,77
1,344961031,18,0
1,344967001,18,0
1,344967001,14,52
1,344967011,18,0
1,344967011,14,11
1,344967021,18,0
1,344972001,14,424
1,344972001,18,440
1,344972001,17,636
1,344972011,14,382
1,344972011,17,522
1,344972011,18,396
1,344975011,17,0
1,344975011,18,0
1,344975031,14,70
1,344975031,17,115
1,344975031,18,35
1,344981011,14,152
1,344981011,17,476
1,344981011,18,0
1,344981021,17,397
1,344981021,14,124
1,344981021,18,0
1,344983001,14,12
1,344983011,18,0
1,346015001,17,0
1,346015001,14,126
1,346015011,17,0
1,346015011,14,4
1,346015021,14,8
1,346015031,18,0
1,346015031,14,2
2,346016021,18,2044
1,346016021,14,0
2,346016021,14,1690
2,346016021,17,6266
2,346016031,18,1761
1,346016031,14,0
1,346016031,18,0
1,346016031,17,0
2,346016031,14,1292
2,346016031,17,6947
2,346016041,17,7030
2,346016041,14,1328
1,346016041,14,0
2,346016041,18,1700
1,346016041,18,0
2,346016051,17,5150
1,346016051,17,4
2,346016051,14,2330
2,346016051,18,2625
1,347141031,17,1
1,347141041,18,0
1,347141051,18,0
1,347663001,18,2
