PGM_GRP_ID_S,PRD_NBR,PRC_STR_GRP_ID_S,ELAS_IDX_RAT
72066,476431011,666,-1.5066
72066,476431011,668,-1.5066
72066,476431011,675,-1.5066
71133,476483021,727,-1.0871
70702,476484001,671,-1.1762
72511,476376001,570,-1.2811
72511,476376011,536,-1.2827
70231,476392001,553,-1.246
70231,476392001,555,-1.246
70231,476392001,571,-1.246
70231,476392011,536,-1.24785
70231,476392011,541,-1.246
71148,476437001,657,-1.1539
71148,476437001,662,-1.1539
71148,476437001,669,-1.1539
71148,476437001,689,-1.1539
71148,476437001,727,-1.1539
71148,476437011,662,-1.1539
57485,476343041,727,-1.3418
71539,476344001,671,-1.3418
71539,476344001,676,-1.3418
71539,476344001,683,-1.3418
71539,476344001,689,-1.3418
72511,476376021,547,-1.2811
72511,476376021,557,-1.2811
72511,476376031,554,-1.2811
70231,476392011,552,-1.246
70231,476392011,555,-1.246
70231,476392011,556,-1.246
72851,476393001,536,-1.24785
72851,476393001,555,-1.246
72851,476393001,556,-1.246
72851,476393001,569,-1.246
72851,476394001,542,-1.246
72851,476394001,553,-1.246
71151,476438001,657,-1.1539
71151,476438001,666,-1.1539
71151,476438001,671,-1.1539
71151,476438001,727,-1.1539
71151,476438011,668,-1.1539
71567,476345001,667,-1.3418
71567,476345001,675,-1.3418
71567,476345001,689,-1.3418
71567,476345001,706,-1.34265
71567,476345011,657,-1.3418
71567,476345011,663,-1.3418
71567,476345011,727,-1.3418
72511,476376031,569,-1.2811
65146,476377001,536,-1.60791
65146,476377001,543,-1.6087
65146,476377001,553,-1.6087
65146,476377001,555,-1.6087
65146,476377001,570,-1.6087
72851,476394001,569,-1.246
72851,476394011,552,-1.246
72851,476394011,553,-1.246
72851,476394011,555,-1.246
72851,476394031,543,-1.246
71151,476438021,667,-1.1539
71567,476345031,663,-1.3418
71567,476345031,673,-1.3418
71567,476345031,689,-1.3418
72274,476378001,571,-1.6087
72274,476378021,536,-1.60791
72851,476394031,570,-1.246
70524,476395001,536,-1.24785
70524,476395001,552,-1.246
70524,476395001,553,-1.246
71151,476438031,668,-1.1539
71151,476438041,662,-1.1539
71151,476438041,663,-1.1539
71151,476438041,706,-1.15576
71296,476444021,670,-1.20527
71272,476346001,657,-1.3418
71272,476346001,689,-1.3418
71272,476346011,671,-1.3418
72274,476378021,554,-1.6087
72274,476378031,570,-1.6087
72506,476403001,536,-1.2827
72506,476403001,542,-1.2811
71296,476444021,685,-1.20629
71296,476444021,695,-1.2005
71296,476444021,701,-1.20739
71230,476445001,685,-1.20629
71230,476445011,701,-1.20739
71076,476447001,685,-1.20629
71076,476447001,734,-1.2027
71272,476346011,675,-1.3418
71307,476347011,657,-1.3418
71307,476347011,663,-1.3418
72265,476383001,556,-1.2811
72265,476383001,557,-1.2811
72265,476383001,571,-1.2811
72265,476383011,533,-1.2811
72849,476389001,536,-1.24785
72849,476389001,547,-1.246
72506,476403011,552,-1.2811
72506,476403021,533,-1.2811
72506,476403021,546,-1.2811
71076,476447011,734,-1.2027
70625,476457001,695,-1.2005
70625,476457001,697,-1.20369
70756,476459001,727,-1.2556
70756,476459011,662,-1.2556
70756,476459011,666,-1.2556
70756,476459011,669,-1.2556
71307,476347011,676,-1.3418
71333,476348001,666,-1.3418
71333,476348011,663,-1.3418
72257,476404001,536,-1.2827
72257,476404001,553,-1.2811
72257,476404001,556,-1.2811
70660,476460041,663,-1.525
70660,476460041,706,-1.52487
70400,476465011,657,-1.1762
71333,476348011,668,-1.3418
71333,476348021,663,-1.3418
71333,476348021,667,-1.3418
71333,476348021,671,-1.3418
71333,476348021,675,-1.3418
71333,476348021,676,-1.3418
72849,476389021,569,-1.246
72849,476389031,536,-1.24785
72849,476389031,542,-1.246
72257,476404011,554,-1.2811
72257,476404011,571,-1.2811
72257,476404021,542,-1.2811
72257,476404021,555,-1.2811
70400,476465011,671,-1.1762
70400,476465021,666,-1.1762
70400,476465021,727,-1.1762
64354,476466001,669,-1.1762
69870,476349001,657,-1.7577
69870,476349001,666,-1.7577
69870,476349001,667,-1.7577
72849,476389041,572,-1.246
72257,476404031,546,-1.2811
72257,476404031,557,-1.2811
72257,476404041,542,-1.2811
64354,476466011,671,-1.1762
64354,476466011,727,-1.1762
64355,476468001,667,-1.1762
69870,476349011,727,-1.7577
69870,476349021,663,-1.7577
69870,476349021,666,-1.7577
69870,476349021,671,-1.7577
69870,476349021,706,-1.75631
56950,476354001,662,-1.3418
56950,476354001,673,-1.3418
72849,476389111,555,-1.2612
72257,476404041,556,-1.2811
72506,476407001,552,-1.2811
72506,476407001,571,-1.2811
64356,476469001,657,-1.1762
64356,476469001,663,-1.1762
64356,476469011,671,-1.1762
64356,476469011,675,-1.1762
64356,476469011,676,-1.1762
56950,476354011,667,-1.3418
56950,476354011,675,-1.3418
56950,476354011,683,-1.3418
70457,476355001,668,-1.3418
70457,476355021,675,-1.3418
71395,476359001,673,-1.7577
71395,476359001,675,-1.7577
70070,476621001,675,-1.1328
70070,476621001,706,-1.13477
70070,476621011,657,-1.1328
70070,476621011,663,-1.1328
70070,476621011,666,-1.1328
71538,477337011,716,-1.04508
71471,477338001,716,-1.04508
71548,476693021,673,-1.2556
71548,476693031,663,-1.2556
71548,476693031,673,-1.2556
71548,476693031,683,-1.2556
71548,476693031,689,-1.2556
72241,476920001,730,-1.73888
72241,476927001,724,-1.78429
70070,476621021,671,-1.1328
70070,476621021,676,-1.1328
70070,476621031,671,-1.1328
70070,476621031,675,-1.1328
71471,477338011,745,-0.9649
70787,476696001,706,-1.52487
70787,476696011,673,-1.525
70787,476696011,676,-1.525
69964,476697001,673,-0.9437
69964,476697011,668,-0.9437
69964,476697011,669,-0.9437
69964,476697011,673,-0.9437
69964,476697011,683,-0.9437
72241,476927001,742,-1.76769
72241,476927001,745,-1.78255
72241,476929001,724,-1.78429
72241,476929001,730,-1.73888
71154,477079031,673,-1.1328
70072,477080001,676,-1.1328
70072,477080001,683,-1.1328
70072,477080001,727,-1.1328
70072,477080011,662,-1.1328
70072,477080011,666,-1.1328
70072,477080011,727,-1.1328
71575,477339001,744,-1.02869
71716,476699001,669,-1.5249
71716,476699001,671,-1.5249
68869,476713001,678,-1.64206
68869,476713001,693,-1.61571
68869,476713001,733,-1.61424
72241,477047001,702,-1.74694
72241,477047001,724,-1.78429
72241,477047001,726,-1.8017
72241,477047001,745,-1.78255
69981,477082001,718,-0.8606
69981,477082011,698,-0.8606
69981,477082021,718,-0.8606
71537,477086021,700,-1.5378
71537,477086021,672,-1.2767
71537,477086021,678,-1.4632
71537,477086021,680,-1.29801
71537,477086021,684,-1.30303
71537,477086021,687,-1.28243
70764,477346031,698,-1.3416
70764,477346031,707,-1.3416
70764,477346041,703,-1.34361
70764,477346041,704,-1.3416
70764,477346041,707,-1.3416
68869,476713011,681,-1.63077
68869,476713051,678,-1.64206
72241,477049001,744,-1.84609
72241,477050001,720,-1.82335
72241,477050001,726,-1.8017
71100,477088011,700,-1.5378
71100,477088011,733,-1.39957
70764,477346051,691,-1.3416
70764,477346051,698,-1.3416
72851,476754001,555,-1.246
72851,476754001,556,-1.246
72851,476754001,557,-1.246
71154,477079011,663,-1.1328
71154,477079011,689,-1.1328
71154,477079011,706,-1.13477
71100,477088021,680,-1.29801
71100,477088031,678,-1.4632
71100,477088031,680,-1.29801
71100,477088051,664,-1.30195
70606,477347021,708,-1.3416
70606,477347031,698,-1.3416
70606,477347031,703,-1.34361
70606,477347031,709,-1.3416
1409,476798001,711,-1.22936
1409,476798001,732,-1.46974
71529,476806031,685,-1.16711
71529,476806031,701,-1.16922
70710,476819011,679,-1.16735
71873,476860001,657,-0.9471
71873,476860001,663,-0.9471
71100,477088051,684,-1.30303
70377,477089001,664,-1.69212
70377,477089001,731,-1.6873
70377,477089011,681,-1.71799
70899,476625001,533,-2.2292
70899,476625001,536,-2.22388
70899,476625001,542,-2.2292
70899,476625001,552,-2.2292
70899,476625011,547,-2.2292
71873,476860001,669,-0.9471
71873,476860011,668,-0.9471
71873,476860011,673,-0.9471
71873,476860021,657,-0.9471
71317,476488001,663,-1.1762
71317,476488001,666,-1.1762
71317,476488001,673,-1.1762
71317,476488001,683,-1.1762
70500,476493001,662,-1.1762
70500,476493001,663,-1.1762
70500,476493001,666,-1.1762
70500,476493011,663,-1.1762
69110,477092001,686,-1.37942
69110,477092001,693,-1.52537
72476,477289001,717,-1.33757
70899,476625011,555,-2.2292
70899,476625011,569,-2.2292
70809,476626001,542,-2.2292
70809,476626001,547,-2.2292
70809,476626001,552,-2.2292
70809,476626001,555,-2.2292
70809,476626001,569,-2.2292
70809,476626011,570,-2.2292
70809,476626011,571,-2.2292
70809,476626021,541,-2.2292
71873,476860031,657,-0.9471
70609,476538001,695,-1.2005
70609,476538011,685,-1.20629
71502,476544011,697,-1.20369
71334,476550011,670,-1.20527
71334,476550011,734,-1.2027
72476,477289031,739,-1.3638
71475,477296011,536,-0.72212
71475,477296011,547,-0.7164
71475,477296021,536,-0.72212
71475,477296021,541,-0.7164
71475,477296021,542,-0.7164
71475,477296021,557,-0.7164
70809,476626021,554,-2.2292
70809,476626021,557,-2.2292
70898,476629001,541,-2.2292
70898,476629001,552,-2.2292
70898,476629001,571,-2.2292
70898,476629011,542,-2.2292
70898,476629011,552,-2.2292
70898,476629011,570,-2.2292
10054,476631001,533,-2.2292
71873,476860041,663,-0.9471
71873,476860041,669,-0.9471
71873,476860041,675,-0.9471
71873,476860041,676,-0.9471
71873,476860041,706,-0.95007
71873,476860051,675,-0.9471
57337,476574001,555,-1.2811
57337,476574011,553,-1.2811
57337,476574011,555,-1.2811
57337,476574011,572,-1.2811
71475,477296031,557,-0.7164
69048,477301001,710,-1.14968
69048,477301001,717,-1.12895
69048,477301001,719,-1.15154
69048,477301001,738,-1.15176
10054,476631001,554,-2.2292
10054,476631001,555,-2.2292
10054,476631001,570,-2.2292
10054,476631011,554,-2.2292
10054,476631011,570,-2.2292
71873,476860051,683,-0.9471
71873,476860051,727,-0.9471
71873,476860061,671,-0.9471
71873,476860061,706,-0.95007
71873,476860061,727,-0.9471
71873,476860071,663,-0.9471
71873,476860071,667,-0.9471
70680,476575001,708,-1.3614
70680,476575041,707,-1.3614
72254,477305011,742,-1.87809
72248,477310001,726,-1.6038
72248,477310001,732,-1.63691
72248,477310001,744,-1.66932
72248,477310011,742,-1.6301
61176,476637001,542,-1.68
61176,476637001,543,-1.68
61176,476637001,554,-1.68
70071,476640001,668,-1.1328
71873,476860071,706,-0.95007
71873,476860081,662,-0.9471
71873,476860081,663,-0.9471
71873,476860081,668,-0.9471
71873,476860081,671,-0.9471
71873,476860081,683,-0.9471
71873,476860081,689,-0.9471
71873,476860091,667,-0.9471
70680,476575051,682,-1.3614
70680,476575051,703,-1.36315
70680,476575051,718,-1.3614
70680,476575051,735,-1.3614
72262,476581001,536,-1.2827
72248,477310021,745,-1.62935
72248,477310031,730,-1.56647
70071,476640021,671,-1.1328
70071,476640031,683,-1.1328
70071,476640051,666,-1.1328
71077,476645001,543,-1.1198
71873,476860131,683,-0.9471
71873,476860171,657,-0.9471
72262,476581001,552,-1.2811
70084,476583001,546,-2.2292
70084,476583001,553,-2.2292
71077,476645011,546,-1.1198
71873,476860171,666,-0.9471
68929,476871001,703,-1.23381
68929,476871001,705,-1.2304
68929,476871001,709,-1.2304
70084,476590001,547,-2.2292
70084,476590001,554,-2.2292
2821,476598001,666,-1.525
71479,477329011,744,-1.02869
71546,477331001,711,-0.99749
559,476657001,745,-1.21533
71041,476670001,724,-1.59972
71041,476670001,730,-1.61884
68929,476871011,715,-1.2304
68929,476871011,736,-1.2304
68929,476871031,688,-1.2304
2821,476598001,673,-1.525
2821,476598001,675,-1.525
2821,476598011,689,-1.525
71546,477331011,729,-1.01777
71546,477331011,730,-0.96304
71482,477333001,702,-0.96985
71482,477333001,720,-1.0174
71007,476671001,716,-1.58459
68929,476871041,698,-1.2304
68929,476871041,703,-1.23381
72241,476905001,702,-1.74694
72241,476905001,711,-1.77413
2821,476598021,689,-1.525
2821,476598021,727,-1.525
71401,476599011,657,-1.2556
71482,477333011,726,-1.02872
71538,477337001,724,-0.995
71548,476693011,668,-1.2556
71548,476693021,667,-1.2556
71548,476693021,671,-1.2556
71401,476599011,669,-1.2556
71401,476599011,676,-1.2556
71401,476599021,666,-1.2556
70070,476621001,667,-1.1328
71445,477662011,664,-1.69646
71445,477662011,681,-2.15539
71445,477662011,687,-1.60806
71445,477662011,693,-2.03872
72515,477676001,546,-1.9702
72515,477676001,547,-1.9702
72515,477676001,570,-1.9702
72515,477676011,533,-1.9702
72515,477676011,542,-1.9702
71357,477495001,691,-1.1461
70818,477596001,556,-1.1096
70818,477596001,557,-1.1096
70818,477596001,570,-1.1096
71492,477601001,541,-1.0286
71492,477601001,557,-1.0286
71492,477601011,542,-1.0286
71492,477601011,569,-1.0286
70073,477613001,663,-1.1328
71445,477662031,700,-2.4957
71445,477662031,684,-1.70012
71445,477662031,687,-1.60806
71445,477662031,733,-2.02728
71445,477662041,672,-1.6109
72515,477676021,552,-1.9702
72515,477676021,557,-1.9702
71922,477678001,541,-1.9702
71357,477495011,698,-1.1461
70073,477613001,673,-1.1328
70073,477613001,675,-1.1328
70073,477613011,657,-1.1328
70073,477613011,675,-1.1328
71445,477662051,700,-2.4957
71445,477662051,694,-1.7615
71447,477665001,700,-2.4957
71447,477665001,680,-1.68313
71447,477665001,686,-1.78992
71922,477678001,553,-1.9702
71922,477678011,536,-1.96677
71922,477678011,541,-1.9702
71922,477678011,572,-1.9702
72843,477681001,536,-1.96677
71521,477497011,709,-1.1461
70073,477613021,666,-1.1328
70073,477613021,683,-1.1328
70074,477615001,657,-1.1328
70074,477615001,666,-1.1328
70074,477615001,683,-1.1328
70074,477615001,689,-1.1328
71447,477665011,681,-2.15539
71447,477665021,681,-2.15539
71447,477665021,687,-1.60806
72843,477681001,556,-1.9702
71521,477497011,718,-1.1461
70074,477615011,668,-1.1328
70074,477615021,663,-1.1328
71447,477665021,693,-2.03872
71447,477665031,700,-2.4957
71447,477665031,664,-1.69646
71447,477665031,678,-2.2429
71447,477665031,680,-1.68313
71447,477665031,681,-2.15539
71447,477665031,693,-2.03872
71447,477665031,713,-2.28503
72279,477667001,672,-0.9777
72279,477667001,684,-1.00221
72279,477667001,686,-1.02688
72279,477667001,687,-0.99109
72235,477682001,557,-1.9702
72235,477682021,541,-1.9702
72235,477682021,546,-1.9702
72235,477682021,557,-1.9702
72235,477682031,542,-1.9702
71917,477508011,745,-1.6746
71917,477508021,716,-1.6235
70074,477615021,689,-1.1328
70062,477616001,663,-1.0871
72279,477667001,713,-1.1629
72279,477667011,694,-1.01907
71878,477668001,666,-1.1328
71878,477668001,668,-1.1328
71878,477668001,671,-1.1328
72235,477682031,547,-1.9702
72235,477682041,557,-1.9702
72235,477682051,542,-1.9702
71917,477508031,711,-1.68302
71917,477508031,730,-1.72633
70062,477616011,671,-1.0871
70062,477616021,657,-1.0871
70062,477616021,668,-1.0871
71878,477668011,668,-1.1328
71878,477668011,671,-1.1328
71878,477668021,657,-1.1328
71358,477348001,709,-1.3416
71358,477348011,703,-1.34361
71358,477348011,704,-1.3416
71358,477348011,709,-1.3416
71884,477530011,700,-2.4957
64476,477618001,671,-1.3962
64476,477618011,662,-1.3962
56885,477621001,676,-1.3962
71878,477668031,706,-1.13477
71358,477348021,698,-1.3416
71358,477348021,735,-1.3416
71884,477530021,694,-1.7615
71884,477530021,713,-2.28503
71884,477530031,681,-2.15539
71884,477530031,731,-1.6109
71884,477530031,733,-2.02728
56885,477621001,689,-1.3962
70532,477622001,680,-1.84446
71163,477669001,689,-1.1328
71163,477669011,727,-1.1328
71596,477364001,737,-0.87044
71596,477364011,737,-0.87044
71020,477443001,704,-1.4959
71020,477443001,715,-1.4959
68893,477455001,678,-1.4632
68893,477455001,680,-1.29801
71884,477530041,687,-1.60806
71884,477530051,672,-1.6109
70532,477622011,686,-1.87043
70532,477622011,694,-1.86352
70532,477622011,731,-1.8269
69129,477625011,714,-1.13968
69129,477625011,719,-1.15154
70063,477671011,668,-1.0871
70063,477671011,673,-1.0871
72235,477672001,569,-1.9702
68893,477455021,700,-1.5378
68893,477455021,713,-1.47563
71884,477530061,664,-1.69646
72475,477628011,740,-1.13077
72475,477628021,710,-1.14968
72235,477672001,572,-1.9702
72235,477672011,541,-1.9702
72235,477672011,569,-1.9702
69383,477470011,672,-1.3125
69383,477470011,694,-1.33676
70942,477476001,709,-1.3284
71884,477530141,680,-1.27567
71884,477530151,672,-1.2459
71884,477530151,678,-1.5064
71884,477530151,680,-1.27567
71884,477530151,681,-1.47033
85,477648001,726,-1.32423
72235,477672021,556,-1.9702
72515,477673001,541,-1.9702
70942,477476011,709,-1.3284
70942,477476021,682,-1.3284
70942,477476021,735,-1.3284
71884,477530161,693,-1.41262
71884,477530171,681,-1.47033
71884,477530171,686,-1.31969
85,477648351,744,-1.42559
85,477648421,745,-1.21533
71886,477655001,678,-1.55073
72515,477673011,552,-1.9702
72515,477673011,553,-1.9702
72515,477673021,541,-1.9702
71348,477478001,691,-1.3284
71348,477478011,677,-1.3284
71348,477478011,682,-1.3284
71348,477478011,718,-1.3284
71884,477530181,733,-1.41752
71884,477530191,680,-1.27567
71884,477530191,694,-1.30798
71884,477530191,713,-1.52377
71884,477530191,731,-1.2459
71886,477656001,713,-1.55843
71886,477656001,733,-1.51128
71886,477658001,694,-1.46265
72515,477673031,541,-1.9702
72515,477673031,571,-1.9702
72515,477673041,541,-1.9702
71348,477478021,707,-1.3284
70439,477483001,698,-1.1461
71253,477563001,554,-1.0286
71253,477563001,555,-1.0286
71253,477563001,556,-1.0286
70627,477564001,553,-0.9578
70627,477564001,554,-0.9578
70627,477564001,555,-0.9578
71493,477572021,734,-0.9977
71493,477572031,679,-0.99585
71886,477659001,694,-1.46265
71886,477660001,693,-1.51337
72515,477673041,554,-1.9702
72515,477673041,569,-1.9702
70443,477595001,663,-1.1762
70443,477595001,668,-1.1762
70443,477595001,673,-1.1762
70443,477595011,663,-1.1762
70443,477595011,671,-1.1762
71886,477661001,687,-1.43676
71445,477662001,672,-1.6109
71445,477662001,680,-1.68313
72515,477673051,572,-1.9702
72515,477673061,533,-1.9702
72515,477673061,542,-1.9702
72515,477673061,546,-1.9702
72515,477673061,547,-1.9702
72515,477676001,542,-1.9702
71536,477493001,715,-1.1461
71547,477716051,668,-1.3962
72750,478052001,547,-1.2776
72750,478052001,552,-1.2776
72516,478058001,541,-1.2776
72516,478058001,554,-1.2776
72516,478058001,569,-1.2776
72476,478070001,719,-1.30852
72476,478070001,725,-1.28758
69999,477748031,718,-0.8606
69999,477748041,735,-0.8606
69999,477748041,736,-0.8606
69999,477748041,737,-0.87044
71547,477716061,683,-1.3962
72476,478071001,723,-1.32705
72476,478071011,717,-1.33757
72476,478071011,723,-1.32705
69983,477749001,677,-0.8606
69983,477749001,682,-0.8606
69983,477749001,718,-0.8606
69983,477749001,735,-0.8606
72516,478016001,542,-1.2776
72516,478016001,547,-1.2776
72516,478016001,554,-1.2776
72516,478016001,555,-1.2776
72516,478017001,536,-1.27922
72516,478017001,555,-1.2776
69771,478023011,722,-1.1041
72529,478025001,732,-1.34597
72516,478027001,541,-1.2776
72476,478072001,740,-1.33273
72476,478073001,728,-1.32093
72476,478073001,739,-1.3638
72476,478074001,710,-1.31069
72476,478074001,722,-1.3638
69983,477749001,736,-0.8606
69983,477749011,677,-0.8606
69983,477749011,708,-0.8606
69983,477749011,709,-0.8606
72516,478017001,556,-1.2776
72516,478017001,569,-1.2776
72516,478018001,547,-1.2776
72516,478018001,572,-1.2776
72516,478019001,533,-1.2776
72516,478019001,536,-1.27922
72516,478019001,542,-1.2776
72516,478029001,555,-1.2776
72516,478029001,556,-1.2776
72516,478030001,546,-1.2776
72516,478030001,552,-1.2776
72476,478074011,714,-1.32234
72476,478074011,725,-1.28758
72476,478074021,696,-1.32632
72476,478074021,723,-1.32705
72476,478074021,739,-1.3638
72476,478074021,740,-1.33273
71602,477750001,704,-1.0301
71602,477750001,707,-1.0301
71602,477750001,709,-1.0301
71602,477750001,718,-1.0301
71602,477750001,736,-1.0301
72516,478020001,536,-1.27922
72516,478020001,543,-1.2776
72516,478020001,572,-1.2776
72516,478021001,533,-1.2776
72516,478031001,547,-1.2776
70814,478032001,554,-1.2789
71875,478075001,673,-0.9237
71875,478076001,669,-0.9237
71875,478076001,683,-0.9237
71875,478076001,706,-0.9268
71602,477750021,704,-1.0301
71602,477750021,715,-1.0301
72516,478021001,570,-1.2776
72516,478022001,554,-1.2776
72516,478022001,557,-1.2776
72516,478022001,569,-1.2776
69771,478023001,696,-1.13626
72476,478078021,717,-1.33757
71602,477750031,703,-1.03605
71602,477750031,709,-1.0301
71602,477750041,682,-1.0301
71602,477750041,698,-1.0301
71602,477750041,707,-1.0301
72235,477682051,556,-1.9702
72235,477682051,572,-1.9702
72235,477682061,533,-1.9702
72235,477682061,546,-1.9702
72235,477682061,553,-1.9702
72235,477682061,571,-1.9702
71421,477725001,681,-1.95931
71421,477725011,672,-1.8269
71421,477725011,681,-1.95931
71602,477750051,703,-1.03605
70495,478002001,533,-1.68
72235,477682071,543,-1.9702
72235,477682071,554,-1.9702
72235,477682071,555,-1.9702
72235,477682071,570,-1.9702
71918,477684001,536,-1.96677
71918,477684001,543,-1.9702
71918,477684001,557,-1.9702
72516,478035001,533,-1.2776
72516,478035001,536,-1.27922
72516,478035001,552,-1.2776
72516,478035001,555,-1.2776
72516,478038001,542,-1.2776
72516,478038001,543,-1.2776
72516,478038001,552,-1.2776
72516,478038001,555,-1.2776
72516,478038001,556,-1.2776
72516,478039001,541,-1.2776
72516,478039001,542,-1.2776
71421,477725021,684,-1.8486
70495,478002001,547,-1.68
70495,478002001,557,-1.68
70495,478002001,572,-1.68
71922,477685001,556,-1.9702
71922,477685001,569,-1.9702
70396,477688001,673,-1.0933
70396,477688011,666,-1.0933
70396,477688011,675,-1.0933
56887,477691011,662,-0.8189
56887,477691011,663,-0.8189
72516,478039001,554,-1.2776
72516,478039001,569,-1.2776
72529,478040001,726,-1.28766
72557,477727011,726,-0.99035
72261,477731001,536,-1.2827
72261,477731001,556,-1.2811
70495,478002011,572,-1.68
70495,478002021,536,-1.67869
70495,478002021,543,-1.68
70495,478002021,554,-1.68
70495,478002021,569,-1.68
70495,478002031,533,-1.68
70495,478002031,542,-1.68
56887,477691011,727,-0.8189
57430,477692001,668,-0.8189
57430,477692001,669,-0.8189
57430,477692001,671,-0.8189
57430,477692001,706,-0.82256
57430,477692011,669,-0.8189
70812,478042001,555,-2.2292
72261,477731011,547,-1.2811
72261,477731011,554,-1.2811
70495,478002031,572,-1.68
70495,478002041,569,-1.68
70495,478002041,571,-1.68
57430,477692011,675,-0.8189
71790,477696001,717,-1.51066
70812,478042011,541,-2.2292
70812,478042011,542,-2.2292
70812,478042011,570,-2.2292
72261,477731021,557,-1.2811
70650,477733001,554,-1.2811
70495,478002051,572,-1.68
1234,478005011,542,-1.68
70828,477704001,702,-1.48019
70828,477704001,711,-1.43684
70828,477704001,716,-1.36434
70812,478042021,571,-2.2292
70812,478042031,543,-2.2292
70812,478042031,555,-2.2292
70812,478042031,557,-2.2292
71887,478043001,700,-1.59698
71887,478043001,672,-1.4351
72757,477735001,547,-1.2825
72757,477735001,552,-1.2825
72757,477735011,542,-1.2825
70806,477737001,536,-1.28409
70806,477737001,553,-1.2825
70806,477737001,556,-1.2825
70806,477738001,533,-1.2825
1234,478005011,557,-1.68
1234,478005011,569,-1.68
1234,478005031,536,-1.67869
1234,478005031,543,-1.68
1234,478005031,556,-1.68
1234,478005031,572,-1.68
70828,477704011,742,-1.48838
70828,477704021,724,-1.43063
71887,478043001,686,-1.46785
71887,478043001,694,-1.46265
71887,478043001,733,-1.51128
71887,478044001,684,-1.45142
71887,478044001,694,-1.46265
71887,478044001,733,-1.51128
70806,477738001,571,-1.2825
70806,477741001,543,-1.2825
70806,477741001,552,-1.2825
70806,477741001,569,-1.2825
70806,477741001,570,-1.2825
70806,477742001,536,-1.28409
70806,477742001,541,-1.2825
70806,477742001,543,-1.2825
70806,477742001,555,-1.2825
69994,477746001,677,-0.8606
69994,477746001,682,-0.8606
1234,478005041,546,-1.68
1234,478005041,554,-1.68
72865,477705001,686,-1.87043
71887,478045001,687,-1.43676
71887,478045001,733,-1.51128
71887,478046001,684,-1.45142
69994,477746001,707,-0.8606
69994,477746001,715,-0.8606
72256,477747001,677,-1.4959
72256,477747001,698,-1.4959
72256,477747001,708,-1.4959
72529,478009001,702,-1.21834
72583,478010001,702,-1.21834
71079,477706001,744,-1.15796
72858,477713001,684,-1.00221
72516,478047001,571,-1.2776
72516,478049001,552,-1.2776
72516,478049001,555,-1.2776
69999,477748001,688,-0.8606
69999,477748001,698,-0.8606
69999,477748001,703,-0.86869
69999,477748001,704,-0.8606
69999,477748011,682,-0.8606
69999,477748011,688,-0.8606
69999,477748011,704,-0.8606
69999,477748011,709,-0.8606
69999,477748011,718,-0.8606
72583,478010001,726,-1.28766
72583,478010001,730,-1.208
71160,478011001,669,-0.9471
72858,477713011,731,-0.9777
72858,477713021,693,-1.09523
72858,477713021,713,-1.1629
72516,478051001,542,-1.2776
72516,478051001,543,-1.2776
72516,478051001,571,-1.2776
72750,478052001,546,-1.2776
69999,477748021,688,-0.8606
69999,477748021,737,-0.87044
69999,477748031,677,-0.8606
71160,478011011,668,-0.9471
71160,478011011,669,-0.9471
71160,478011011,671,-0.9471
71160,478011011,673,-0.9471
72858,477713031,684,-1.00221
71547,477716021,671,-1.3962
71219,478206011,736,-1.4321
71219,478207001,688,-1.4321
71219,478207001,691,-1.4321
70924,478273021,737,-1.33104
71368,478278001,715,-1.3284
68922,478134041,710,-1.14968
71204,478167031,691,-1.4321
71204,478167031,705,-1.4321
71196,478209001,691,-1.4321
71196,478209001,698,-1.4321
71196,478209001,703,-1.43296
71196,478209011,677,-1.4321
71196,478209011,705,-1.4321
71210,478210031,691,-1.4321
71210,478210031,705,-1.4321
71368,478278011,735,-1.3284
71368,478278011,737,-1.33104
71368,478278021,735,-1.3284
71368,478278031,677,-1.3284
71685,478136011,676,-1.525
71685,478136021,663,-1.525
71204,478167031,737,-1.43314
71204,478168001,707,-1.4321
71215,478171011,703,-1.43296
71210,478210031,737,-1.43314
71210,478210041,703,-1.43296
71210,478210041,707,-1.4321
71368,478278031,718,-1.3284
72524,478281001,729,-1.4128
70947,478284001,720,-1.39413
71685,478136031,657,-1.525
71685,478136031,663,-1.525
72293,478137001,662,-1.0871
71217,478174001,688,-1.4321
71217,478174001,709,-1.4321
70871,478212001,737,-1.43314
70871,478212011,704,-1.4321
70947,478284001,744,-1.3732
70947,478284011,726,-1.4118
70947,478284011,732,-1.36802
70947,478284021,711,-1.43898
70947,478284021,716,-1.3934
70947,478284021,726,-1.4118
70947,478284021,730,-1.47315
72293,478137001,727,-1.0871
72293,478137011,671,-1.0871
72293,478137011,727,-1.0871
72293,478137021,662,-1.0871
71217,478174021,703,-1.43296
71217,478174021,708,-1.4321
71217,478174021,718,-1.4321
71217,478174021,736,-1.4321
71205,478178001,704,-1.4321
71205,478178001,708,-1.4321
70871,478212021,703,-1.43296
70947,478284031,716,-1.3934
70947,478284031,729,-1.4089
71283,478285001,542,-1.68
71283,478285001,557,-1.68
71283,478285001,571,-1.68
72293,478137021,675,-1.0871
72293,478137031,666,-1.0871
72293,478137031,706,-1.08932
71877,478139001,663,-0.9237
71877,478139001,676,-0.9237
71877,478139001,706,-0.9268
71205,478178001,736,-1.4321
71205,478179001,703,-1.43296
71205,478179001,709,-1.4321
71205,478179001,735,-1.4321
71205,478179011,704,-1.4321
70871,478212051,682,-1.4321
