PRD_NBR,PRC_STR_GRP_ID_S,DC_NBR,TOT_SLS_UN_QTY
478162011,708,18,43
478162011,709,17,0
478162011,715,14,0
478162011,715,17,0
478162011,735,14,0
478162011,735,17,0
478162011,736,17,0
478162011,736,18,292
478162011,737,14,0
478162011,737,17,0
478162011,737,18,60
478162021,677,14,70
478162021,677,17,101
478162021,677,18,974
478162021,682,14,241
478162021,682,17,17
478162021,682,18,47
478162021,688,17,25
478162021,688,18,11
478162021,691,14,279
478162021,691,17,540
478162021,691,18,137
478162021,698,17,26
478162021,698,18,78
478162021,703,14,14
478162021,703,17,276
478162021,703,18,48
478162021,704,14,140
478162021,704,17,194
478162021,705,14,13
478162021,705,17,436
478162021,707,17,135
478162021,708,14,21
478162021,708,17,96
478162021,708,18,89
478162021,709,17,21
478162021,715,14,9
478162021,715,17,47
478162021,718,14,31
478162021,718,17,30
478162021,735,14,17
478162021,735,17,37
478162021,736,17,147
478162021,736,18,701
478162021,737,14,15
478162021,737,17,61
478162021,737,18,192
478163001,677,14,108
478163001,677,17,136
478163001,677,18,1117
478163001,682,14,270
478163001,682,17,15
478163001,682,18,36
478163001,688,17,13
478163001,688,18,19
478163001,691,14,257
478163001,691,17,876
478163001,691,18,189
478163001,698,17,29
478163001,698,18,100
478163001,703,14,11
478163001,703,17,389
478163001,703,18,53
478163001,704,14,164
478163001,704,17,286
478163001,705,14,39
478163001,705,17,326
478163001,707,17,130
478163001,708,14,24
478163001,708,17,126
478163001,708,18,111
478163001,709,17,13
478163001,715,14,17
478163001,715,17,57
478163001,718,14,22
478163001,718,17,28
478163001,735,14,11
478163001,735,17,61
478163001,736,17,146
478163001,736,18,819
478163001,737,14,16
478163001,737,17,73
478163001,737,18,246
478163021,677,14,89
478163021,677,17,225
478163021,677,18,1175
478163021,682,14,314
478163021,682,17,32
478163021,682,18,52
478163021,688,17,18
478163021,688,18,22
478163021,691,14,265
478163021,691,17,1462
478163021,691,18,193
478163021,698,17,40
478163021,698,18,112
478163021,703,14,16
478163021,703,17,578
478163021,703,18,74
478163021,704,14,147
478163021,704,17,437
478163021,705,14,8
478163021,705,17,467
478163021,707,17,196
478163021,708,14,16
478163021,708,17,232
478163021,708,18,93
478163021,709,17,20
478163021,715,14,7
478163021,715,17,91
478163021,718,14,39
478163021,718,17,68
478163021,735,14,19
478163021,735,17,67
478163021,736,17,223
478163021,736,18,913
478163021,737,14,19
478163021,737,17,100
478163021,737,18,288
478163031,677,14,139
478163031,677,17,263
478163031,677,18,1772
478163031,682,14,414
478163031,682,17,31
478163031,682,18,79
478163031,688,17,35
478163031,688,18,38
478163031,691,14,334
478163031,691,17,1459
478163031,691,18,305
478163031,698,17,61
478163031,698,18,147
478163031,703,14,12
478163031,703,17,725
478163031,703,18,89
478163031,704,14,244
478163031,704,17,531
478163031,705,14,36
478163031,705,17,665
478163031,707,17,279
478163031,708,14,40
478163031,708,17,218
478163031,708,18,153
478163031,709,17,35
478163031,715,14,13
478163031,715,17,159
478163031,718,14,45
478163031,718,17,68
478163031,735,14,31
478163031,735,17,114
478163031,736,17,268
478163031,736,18,1315
478163031,737,14,13
478163031,737,17,115
478163031,737,18,416
478167001,677,14,24
478167001,677,17,93
478167001,677,18,677
478167001,682,14,159
478167001,682,17,8
478167001,682,18,30
478167001,688,17,5
478167001,688,18,6
478167001,691,14,83
478167001,691,17,568
478167001,691,18,100
478167001,698,17,7
478167001,698,18,6
478167001,703,17,153
478167001,703,18,26
478167001,704,14,60
478167001,704,17,155
478167001,705,14,6
478167001,705,17,206
478167001,707,17,83
478167001,708,14,8
478167001,708,17,73
478167001,708,18,65
478167001,709,17,13
478167001,715,14,14
478167001,715,17,43
478167001,735,14,9
478167001,735,17,30
478167001,736,17,78
478167001,736,18,390
478167001,737,14,12
478167001,737,17,28
478167001,737,18,90
478167011,677,14,146
478167011,677,17,225
478167011,677,18,1569
478167011,682,14,438
478167011,682,17,26
478167011,682,18,65
478167011,688,17,27
478167011,688,18,22
478167011,691,14,394
478167011,691,17,1551
478167011,691,18,290
478167011,698,17,52
478167011,698,18,124
478167011,703,14,19
478167011,703,17,610
478167011,703,18,84
478167011,704,14,183
478167011,704,17,555
478167011,705,14,46
478167011,705,17,725
478167011,707,17,284
478167011,708,14,45
478167011,708,17,283
478167011,708,18,191
478167011,709,17,30
478167011,715,14,16
478167011,715,17,84
478167011,718,14,55
478167011,718,17,85
478167011,735,14,29
478167011,735,17,72
478167011,736,17,226
478167011,736,18,1119
478167011,737,14,49
478167011,737,17,91
478167011,737,18,345
478167031,677,14,79
478167031,677,17,105
478167031,677,18,760
478167031,682,14,228
478167031,682,17,5
478167031,682,18,21
478167031,688,17,19
478167031,688,18,11
478167031,691,14,211
478167031,691,17,703
478167031,691,18,145
478167031,698,17,22
478167031,698,18,60
478167031,703,14,6
478167031,703,17,320
478167031,703,18,44
478167031,704,14,112
478167031,704,17,227
478167031,705,14,26
478167031,705,17,373
478167031,707,17,141
478167031,708,14,17
478167031,708,17,109
478167031,708,18,96
478167031,709,17,31
478167031,715,14,22
478167031,715,17,69
478167031,718,14,35
478167031,718,17,33
478167031,735,14,19
478167031,735,17,62
478167031,736,17,122
478167031,736,18,523
478167031,737,14,12
478167031,737,17,44
478167031,737,18,148
478168001,677,14,145
478168001,677,17,312
478168001,677,18,2311
478168001,682,14,486
478168001,682,17,49
478168001,682,18,102
478168001,688,17,55
478168001,688,18,58
478168001,691,14,559
478168001,691,17,2279
478168001,691,18,387
478168001,698,17,92
478168001,698,18,234
478168001,703,14,31
478168001,703,17,1073
478168001,703,18,130
478168001,704,14,258
478168001,704,17,718
478168001,705,14,21
478168001,705,17,1075
478168001,707,17,477
478168001,708,14,52
478168001,708,17,335
478168001,708,18,248
478168001,709,17,36
478168001,715,14,14
478168001,715,17,209
478168001,718,14,88
478168001,718,17,118
478168001,735,14,54
478168001,735,17,158
478168001,736,17,371
478168001,736,18,1611
478168001,737,14,44
478168001,737,17,194
478168001,737,18,543
478171011,677,14,55
478171011,677,17,137
478171011,677,18,985
478171011,682,14,263
478171011,682,17,22
478171011,682,18,51
478171011,688,17,11
478171011,688,18,14
478171011,691,14,208
478171011,691,17,719
478171011,691,18,158
478171011,698,17,41
478171011,698,18,80
478171011,703,14,8
478171011,703,17,329
478171011,703,18,39
478171011,704,14,102
478171011,704,17,225
478171011,705,14,9
478171011,705,17,278
478171011,707,17,123
478171011,708,14,18
478171011,708,17,111
478171011,708,18,93
478171011,709,17,28
478171011,715,14,13
478171011,715,17,37
478171011,718,14,24
478171011,718,17,41
478171011,735,14,14
478171011,735,17,42
478171011,736,17,152
478171011,736,18,743
478171011,737,14,18
478171011,737,17,84
478171011,737,18,246
478174001,677,14,47
478174001,677,17,147
478174001,677,18,1291
478174001,682,14,255
478174001,682,17,20
478174001,682,18,69
478174001,688,17,13
478174001,688,18,14
478174001,691,14,211
478174001,691,17,1091
478174001,691,18,217
478174001,698,17,20
478174001,698,18,29
478174001,703,17,230
478174001,703,18,32
478174001,704,14,94
478174001,704,17,235
478174001,705,14,15
478174001,705,17,383
478174001,707,17,133
478174001,708,14,14
478174001,708,17,114
478174001,708,18,136
478174001,709,17,24
478174001,715,14,6
478174001,715,17,93
478174001,735,14,26
478174001,735,17,60
478174001,736,17,165
478174001,736,18,991
478174001,737,14,30
478174001,737,17,71
478174001,737,18,248
478174011,677,14,0
478174011,677,17,98
478174011,677,18,708
478174011,682,14,1
478174011,682,17,8
478174011,682,18,30
478174011,688,17,11
478174011,688,18,10
478174011,691,14,20
478174011,691,17,420
478174011,691,18,90
478174011,698,17,13
478174011,698,18,17
478174011,703,17,140
478174011,703,18,18
478174011,704,14,0
478174011,704,17,113
478174011,705,14,0
478174011,705,17,164
478174011,707,17,70
478174011,708,14,0
478174011,708,17,45
478174011,708,18,47
478174011,709,17,15
478174011,715,14,0
478174011,715,17,59
478174011,735,14,0
478174011,735,17,27
478174011,736,17,95
478174011,736,18,509
478174011,737,14,0
478174011,737,17,40
478174011,737,18,109
478174021,677,14,159
478174021,677,17,493
478174021,677,18,2786
478174021,682,14,538
478174021,682,17,34
478174021,682,18,122
478174021,688,17,57
478174021,688,18,50
478174021,691,14,698
478174021,691,17,2817
478174021,691,18,345
478174021,698,17,113
478174021,698,18,294
478174021,703,14,34
478174021,703,17,892
478174021,703,18,112
478174021,704,14,281
478174021,704,17,707
478174021,705,14,54
478174021,705,17,912
478174021,707,17,360
478174021,708,14,78
478174021,708,17,465
478174021,708,18,293
478174021,709,17,57
478174021,715,14,31
478174021,715,17,184
478174021,718,14,108
478174021,718,17,123
478174021,735,14,57
478174021,735,17,144
478174021,736,17,507
478174021,736,18,2175
478174021,737,14,44
478174021,737,17,186
478174021,737,18,797
478178001,677,14,130
478178001,677,17,218
478178001,677,18,1598
478178001,682,14,475
478178001,682,17,32
478178001,682,18,66
478178001,688,17,42
478178001,688,18,28
478178001,691,14,409
478178001,691,17,1301
478178001,691,18,227
478178001,698,17,65
478178001,698,18,140
478178001,703,14,16
478178001,703,17,730
478178001,703,18,67
478178001,704,14,235
478178001,704,17,431
478178001,705,14,31
478178001,705,17,576
478178001,707,17,271
478178001,708,14,40
478178001,708,17,214
478178001,708,18,133
478178001,709,17,64
478178001,715,14,12
478178001,715,17,123
478178001,718,14,57
478178001,718,17,71
478178001,735,14,35
478178001,735,17,110
478178001,736,17,340
478178001,736,18,1276
478178001,737,14,29
478178001,737,17,180
478178001,737,18,428
478179001,677,14,0
478179001,677,17,0
478179001,677,18,1
478179001,682,14,0
478179001,682,17,0
478179001,682,18,0
478179001,688,17,0
478179001,688,18,0
478179001,691,14,0
478179001,691,17,0
478179001,691,18,0
478179001,698,17,0
478179001,698,18,0
478179001,703,14,0
478179001,703,17,0
478179001,703,18,0
478179001,704,14,0
478179001,704,17,0
478179001,705,14,0
478179001,705,17,0
478179001,707,17,0
478179001,708,14,0
478179001,708,17,0
478179001,708,18,0
478179001,709,17,0
478179001,715,14,0
478179001,715,17,0
478179001,718,14,0
478179001,718,17,0
478179001,735,14,0
478179001,735,17,0
478179001,736,17,0
478179001,736,18,0
478179001,737,14,0
478179001,737,17,0
478179001,737,18,0
478179011,677,14,110
478179011,677,17,191
478179011,677,18,1580
478179011,682,14,439
478179011,682,17,30
478179011,682,18,83
478179011,688,17,39
478179011,688,18,38
478179011,691,14,343
478179011,691,17,1544
478179011,691,18,219
478179011,698,17,73
478179011,698,18,189
478179011,703,14,30
478179011,703,17,630
478179011,703,18,83
478179011,704,14,176
478179011,704,17,446
478179011,705,14,18
478179011,705,17,484
478179011,707,17,258
478179011,708,14,41
478179011,708,17,249
478179011,708,18,162
478179011,709,17,29
478179011,715,14,5
478179011,715,17,121
478179011,718,14,58
478179011,718,17,74
478179011,735,14,29
478179011,735,17,67
478179011,736,17,295
478179011,736,18,1404
478179011,737,14,35
478179011,737,17,146
478179011,737,18,430
478182001,677,14,17
478182001,677,17,84
478182001,677,18,488
478182001,682,14,140
478182001,682,17,7
478182001,682,18,23
478182001,688,17,5
478182001,688,18,6
478182001,691,14,118
478182001,691,17,391
478182001,691,18,90
478182001,698,17,8
478182001,698,18,7
478182001,703,17,111
478182001,703,18,16
478182001,704,14,67
478182001,704,17,74
478182001,705,14,7
478182001,705,17,107
478182001,707,17,70
478182001,708,14,11
478182001,708,17,49
478182001,708,18,64
478182001,709,17,12
478182001,715,14,14
478182001,715,17,23
478182001,735,14,10
478182001,735,17,24
478182001,736,17,55
478182001,736,18,289
478182001,737,14,6
478182001,737,17,26
478182001,737,18,74
478182021,677,14,162
478182021,677,17,381
478182021,677,18,2202
478182021,682,14,633
478182021,682,17,49
478182021,682,18,101
478182021,688,17,34
478182021,688,18,28
478182021,691,14,599
478182021,691,17,1941
478182021,691,18,270
478182021,698,17,98
478182021,698,18,190
478182021,703,14,31
478182021,703,17,805
478182021,703,18,119
478182021,704,14,294
478182021,704,17,424
478182021,705,14,45
478182021,705,17,598
478182021,707,17,322
478182021,708,14,67
478182021,708,17,388
478182021,708,18,242
478182021,709,17,46
478182021,715,14,27
478182021,715,17,110
478182021,718,14,73
478182021,718,17,88
478182021,735,14,34
478182021,735,17,98
478182021,736,17,426
478182021,736,18,1370
478182021,737,14,38
478182021,737,17,149
478182021,737,18,507
478183001,677,14,162
478183001,677,17,388
478183001,677,18,2376
478183001,682,14,710
478183001,682,17,62
478183001,682,18,94
478183001,688,17,45
478183001,688,18,52
478183001,691,14,392
478183001,691,17,2154
478183001,691,18,331
478183001,698,17,88
478183001,698,18,216
478183001,703,14,21
478183001,703,17,954
478183001,703,18,135
478183001,704,14,275
478183001,704,17,649
478183001,705,14,13
478183001,705,17,690
478183001,707,17,360
478183001,708,14,61
478183001,708,17,472
478183001,708,18,218
478183001,709,17,56
478183001,715,14,12
478183001,715,17,132
478183001,718,14,95
478183001,718,17,112
478183001,735,14,47
478183001,735,17,107
478183001,736,17,388
478183001,736,18,1637
478183001,737,14,40
478183001,737,17,187
478183001,737,18,622
478186001,677,14,0
478186001,677,17,0
478186001,677,18,361
478186001,682,14,1
478186001,682,17,0
478186001,682,18,7
478186001,688,17,0
478186001,688,18,1
478186001,691,14,7
478186001,691,17,4
478186001,691,18,40
478186001,698,17,0
478186001,698,18,1
478186001,703,17,1
478186001,703,18,10
478186001,704,14,1
478186001,704,17,0
478186001,705,14,0
478186001,705,17,0
478186001,707,17,0
478186001,708,14,0
478186001,708,17,0
478186001,708,18,29
478186001,709,17,0
478186001,715,14,0
478186001,715,17,0
478186001,735,14,0
478186001,735,17,0
478186001,736,17,0
478186001,736,18,193
478186001,737,14,0
478186001,737,17,0
478186001,737,18,39
478186011,677,14,60
478186011,677,17,120
478186011,677,18,933
478186011,682,14,258
478186011,682,17,19
478186011,682,18,20
478186011,688,17,24
478186011,688,18,9
478186011,691,14,194
478186011,691,17,769
478186011,691,18,116
478186011,698,17,48
478186011,698,18,88
478186011,703,14,22
478186011,703,17,440
478186011,703,18,53
478186011,704,14,130
478186011,704,17,267
478186011,705,14,9
478186011,705,17,386
478186011,707,17,225
478186011,708,14,16
478186011,708,17,119
478186011,708,18,113
478186011,709,17,25
478186011,715,14,4
478186011,715,17,87
478186011,718,14,36
478186011,718,17,52
478186011,735,14,14
478186011,735,17,41
478186011,736,17,164
478186011,736,18,696
478186011,737,14,12
478186011,737,17,89
478186011,737,18,191
478190001,677,14,28
478190001,677,17,99
478190001,677,18,940
478190001,682,14,149
478190001,682,17,7
478190001,682,18,45
478190001,688,17,4
478190001,688,18,7
478190001,691,14,124
478190001,691,17,614
478190001,691,18,110
478190001,698,17,15
478190001,698,18,27
478190001,703,17,164
478190001,703,18,25
478190001,704,14,60
478190001,704,17,157
478190001,705,14,14
478190001,705,17,251
478190001,707,17,95
478190001,708,14,10
478190001,708,17,67
478190001,708,18,80
478190001,709,17,12
478190001,715,14,4
478190001,715,17,56
478190001,735,14,5
478190001,735,17,36
478190001,736,17,97
478190001,736,18,691
478190001,737,14,12
478190001,737,17,41
478190001,737,18,167
478190011,677,14,18
478190011,677,17,71
478190011,677,18,800
478190011,682,14,123
478190011,682,17,2
478190011,682,18,34
478190011,688,17,7
478190011,688,18,8
478190011,691,14,76
478190011,691,17,406
478190011,691,18,73
478190011,698,17,7
478190011,698,18,14
478190011,703,17,110
478190011,703,18,31
478190011,704,14,40
478190011,704,17,90
478190011,705,14,8
478190011,705,17,175
478190011,707,17,75
478190011,708,14,7
478190011,708,17,62
478190011,708,18,76
478190011,709,17,20
478190011,715,14,4
478190011,715,17,58
478190011,735,14,10
478190011,735,17,25
478190011,736,17,65
478190011,736,18,446
478190011,737,14,9
478190011,737,17,22
478190011,737,18,118
478191001,677,14,0
478191001,677,17,0
478191001,677,18,0
478191001,682,14,0
478191001,682,17,0
478191001,682,18,0
478191001,688,17,0
478191001,688,18,0
478191001,691,14,0
478191001,691,17,1
478191001,691,18,0
478191001,698,17,0
478191001,698,18,0
478191001,703,14,0
478191001,703,17,0
478191001,703,18,0
478191001,704,14,0
478191001,704,17,0
478191001,705,14,0
478191001,705,17,0
478191001,707,17,0
478191001,708,14,0
478191001,708,17,0
478191001,708,18,0
478191001,709,17,0
478191001,715,14,0
478191001,715,17,0
478191001,718,14,0
478191001,718,17,0
478191001,735,14,0
478191001,735,17,0
478191001,736,17,0
478191001,736,18,0
478191001,737,14,0
478191001,737,17,0
478191001,737,18,0
478191011,677,14,121
478191011,677,17,227
478191011,677,18,1648
478191011,682,14,411
478191011,682,17,29
478191011,682,18,80
478191011,688,17,17
478191011,688,18,31
478191011,691,14,335
478191011,691,17,1418
478191011,691,18,226
478191011,698,17,59
478191011,698,18,141
478191011,703,14,16
478191011,703,17,585
478191011,703,18,72
478191011,704,14,140
478191011,704,17,415
478191011,705,14,31
478191011,705,17,547
478191011,707,17,216
478191011,708,14,28
478191011,708,17,242
478191011,708,18,147
478191011,709,17,29
478191011,715,14,15
478191011,715,17,96
478191011,718,14,50
478191011,718,17,88
478191011,735,14,31
478191011,735,17,62
478191011,736,17,264
478191011,736,18,1125
478191011,737,14,39
478191011,737,17,117
478191011,737,18,396
478194001,677,14,360
478194001,677,17,695
478194001,677,18,4299
478194001,682,14,806
478194001,682,17,72
478194001,682,18,159
478194001,688,17,71
478194001,688,18,69
478194001,691,14,796
478194001,691,17,3433
478194001,691,18,499
478194001,698,17,166
478194001,698,18,399
478194001,703,14,32
478194001,703,17,1508
478194001,703,18,165
478194001,704,14,409
478194001,704,17,1022
478194001,705,14,83
478194001,705,17,1388
478194001,707,17,607
478194001,708,14,68
478194001,708,17,581
478194001,708,18,433
478194001,709,17,99
478194001,715,14,52
478194001,715,17,365
478194001,718,14,120
478194001,718,17,148
478194001,735,14,68
478194001,735,17,313
478194001,736,17,718
478194001,736,18,2679
478194001,737,14,55
478194001,737,17,273
478194001,737,18,907
478196001,677,14,0
478196001,677,17,1
478196001,677,18,298
478196001,682,14,0
478196001,682,17,0
478196001,682,18,12
478196001,688,17,0
478196001,688,18,6
478196001,691,14,6
478196001,691,17,4
478196001,691,18,45
478196001,698,17,0
478196001,698,18,4
478196001,703,17,1
478196001,703,18,10
478196001,704,14,0
478196001,704,17,1
478196001,705,14,0
478196001,705,17,2
478196001,707,17,1
478196001,708,14,0
478196001,708,17,1
478196001,708,18,30
478196001,709,17,0
478196001,715,14,0
478196001,715,17,0
478196001,735,14,0
478196001,735,17,0
478196001,736,17,0
478196001,736,18,176
478196001,737,14,0
478196001,737,17,0
478196001,737,18,38
478196011,677,14,57
478196011,677,17,170
478196011,677,18,1083
478196011,682,14,234
478196011,682,17,34
478196011,682,18,59
478196011,688,17,32
478196011,688,18,23
478196011,691,14,212
478196011,691,17,839
478196011,691,18,125
478196011,698,17,53
478196011,698,18,113
478196011,703,14,13
478196011,703,17,519
478196011,703,18,63
478196011,704,14,128
478196011,704,17,310
478196011,705,14,12
478196011,705,17,403
478196011,707,17,240
478196011,708,14,25
478196011,708,17,216
478196011,708,18,101
478196011,709,17,36
478196011,715,14,8
478196011,715,17,138
478196011,718,14,46
478196011,718,17,89
478196011,735,14,21
478196011,735,17,65
478196011,736,17,218
478196011,736,18,759
478196011,737,14,11
478196011,737,17,109
478196011,737,18,252
478197011,677,14,230
478197011,677,17,479
478197011,677,18,3750
478197011,682,14,983
478197011,682,17,68
478197011,682,18,168
478197011,688,17,57
478197011,688,18,62
478197011,691,14,924
478197011,691,17,3252
478197011,691,18,389
478197011,698,17,144
478197011,698,18,323
478197011,703,14,37
478197011,703,17,1403
478197011,703,18,216
478197011,704,14,488
478197011,704,17,907
478197011,705,14,60
478197011,705,17,1127
478197011,707,17,509
478197011,708,14,91
478197011,708,17,585
478197011,708,18,473
478197011,709,17,130
478197011,715,14,25
478197011,715,17,235
478197011,718,14,136
478197011,718,17,164
478197011,735,14,62
478197011,735,17,186
478197011,736,17,651
478197011,736,18,2157
478197011,737,14,60
478197011,737,17,271
478197011,737,18,812
478197021,677,14,94
478197021,677,17,216
478197021,677,18,1515
478197021,682,14,481
478197021,682,17,26
478197021,682,18,44
478197021,688,17,41
478197021,688,18,35
478197021,691,14,355
478197021,691,17,1272
478197021,691,18,200
478197021,698,17,82
478197021,698,18,163
478197021,703,14,21
478197021,703,17,665
478197021,703,18,77
478197021,704,14,207
478197021,704,17,436
478197021,705,14,14
478197021,705,17,511
478197021,707,17,260
478197021,708,14,39
478197021,708,17,237
478197021,708,18,177
478197021,709,17,46
478197021,715,14,16
478197021,715,17,105
478197021,718,14,80
478197021,718,17,71
478197021,735,14,27
478197021,735,17,71
478197021,736,17,275
478197021,736,18,1064
478197021,737,14,30
478197021,737,17,110
478197021,737,18,342
478198011,677,14,75
478198011,677,17,145
478198011,677,18,1354
478198011,682,14,206
478198011,682,17,13
478198011,682,18,48
478198011,688,17,19
478198011,688,18,22
478198011,691,14,228
478198011,691,17,840
478198011,691,18,189
478198011,698,17,34
478198011,698,18,113
478198011,703,14,14
478198011,703,17,383
478198011,703,18,62
478198011,704,14,96
478198011,704,17,225
478198011,705,14,9
478198011,705,17,317
478198011,707,17,148
478198011,708,14,22
478198011,708,17,168
478198011,708,18,123
478198011,709,17,18
478198011,715,14,7
478198011,715,17,51
478198011,718,14,18
478198011,718,17,41
478198011,735,14,18
478198011,735,17,37
478198011,736,17,187
478198011,736,18,999
478198011,737,14,14
478198011,737,17,74
478198011,737,18,347
478202011,677,14,83
478202011,677,17,155
478202011,677,18,1710
478202011,682,14,381
478202011,682,17,21
478202011,682,18,38
478202011,688,17,16
478202011,688,18,17
478202011,691,14,346
478202011,691,17,971
478202011,691,18,186
478202011,698,17,46
478202011,698,18,112
478202011,703,14,23
478202011,703,17,490
478202011,703,18,42
478202011,704,14,202
478202011,704,17,294
478202011,705,14,11
478202011,705,17,542
478202011,707,17,274
478202011,708,14,68
478202011,708,17,261
478202011,708,18,263
478202011,709,17,21
478202011,715,14,5
478202011,715,17,146
478202011,718,14,90
478202011,718,17,81
478202011,735,14,23
478202011,735,17,53
478202011,736,17,250
478202011,736,18,744
478202011,737,14,12
478202011,737,17,75
478202011,737,18,228
478202021,677,14,0
478202021,677,17,0
478202021,677,18,0
478202021,682,14,0
478202021,682,17,0
478202021,682,18,0
478202021,688,17,0
478202021,688,18,0
478202021,691,14,0
478202021,691,17,0
478202021,691,18,0
478202021,698,17,0
478202021,698,18,0
478202021,703,14,0
478202021,703,17,0
478202021,703,18,0
478202021,704,14,0
478202021,704,17,0
478202021,705,14,0
478202021,705,17,0
478202021,707,17,0
478202021,708,14,0
478202021,708,17,0
478202021,708,18,0
478202021,709,17,0
478202021,715,14,0
478202021,715,17,0
478202021,718,14,0
478202021,718,17,0
478202021,735,14,0
478202021,735,17,0
478202021,736,17,0
478202021,736,18,0
478202021,737,14,0
478202021,737,17,0
478202021,737,18,0
478202031,677,14,62
478202031,677,17,121
478202031,677,18,1023
478202031,682,14,251
478202031,682,17,16
478202031,682,18,33
478202031,688,17,12
478202031,688,18,10
478202031,691,14,230
478202031,691,17,627
478202031,691,18,90
478202031,698,17,33
478202031,698,18,64
478202031,703,14,15
478202031,703,17,326
478202031,703,18,46
478202031,704,14,159
478202031,704,17,160
478202031,705,14,9
478202031,705,17,314
478202031,707,17,144
478202031,708,14,37
478202031,708,17,140
478202031,708,18,128
478202031,709,17,14
478202031,715,14,9
478202031,715,17,86
478202031,718,14,69
478202031,718,17,64
478202031,735,14,26
478202031,735,17,52
478202031,736,17,140
478202031,736,18,402
478202031,737,14,17
478202031,737,17,47
478202031,737,18,132
478206011,677,14,0
478206011,677,17,0
478206011,677,18,0
478206011,682,14,0
478206011,682,17,0
478206011,682,18,0
478206011,688,17,0
478206011,688,18,0
478206011,691,14,13
478206011,691,17,0
478206011,691,18,0
478206011,698,17,0
478206011,698,18,0
478206011,703,14,0
478206011,703,17,0
478206011,703,18,0
478206011,704,14,0
478206011,704,17,0
478206011,705,14,0
478206011,705,17,0
478206011,707,17,0
478206011,708,14,0
478206011,708,17,0
478206011,708,18,0
478206011,709,17,0
478206011,715,14,0
478206011,715,17,0
478206011,718,14,0
478206011,718,17,0
478206011,735,14,0
478206011,735,17,0
478206011,736,17,0
478206011,736,18,0
478206011,737,14,0
478206011,737,17,0
478206011,737,18,0
478207001,677,14,222
478207001,677,17,366
478207001,677,18,2884
478207001,682,14,735
478207001,682,17,51
478207001,682,18,76
478207001,688,17,62
478207001,688,18,43
478207001,691,14,672
478207001,691,17,2005
478207001,691,18,257
478207001,698,17,92
478207001,698,18,216
478207001,703,14,34
478207001,703,17,1220
478207001,703,18,129
478207001,704,14,423
478207001,704,17,656
478207001,705,14,39
478207001,705,17,1190
478207001,707,17,630
478207001,708,14,90
478207001,708,17,420
478207001,708,18,358
478207001,709,17,73
478207001,715,14,15
478207001,715,17,296
478207001,718,14,137
478207001,718,17,136
478207001,735,14,53
478207001,735,17,200
478207001,736,17,451
478207001,736,18,1415
478207001,737,14,44
478207001,737,17,193
478207001,737,18,380
478208001,677,14,18
478208001,677,17,53
478208001,677,18,989
478208001,682,14,149
478208001,682,17,6
478208001,682,18,10
478208001,688,17,4
478208001,688,18,3
478208001,691,14,173
478208001,691,17,343
478208001,691,18,69
478208001,698,17,4
478208001,698,18,5
478208001,703,17,100
478208001,703,18,12
478208001,704,14,95
478208001,704,17,70
478208001,705,14,5
478208001,705,17,209
478208001,707,17,82
478208001,708,14,23
478208001,708,17,49
478208001,708,18,118
478208001,709,17,4
478208001,715,14,2
478208001,715,17,43
478208001,735,14,12
478208001,735,17,42
478208001,736,17,73
478208001,736,18,290
478208001,737,14,8
478208001,737,17,11
478208001,737,18,45
478209001,677,14,44
478209001,677,17,134
478209001,677,18,1814
478209001,682,14,268
478209001,682,17,10
478209001,682,18,39
478209001,688,17,11
478209001,688,18,17
478209001,691,14,186
478209001,691,17,1115
478209001,691,18,224
478209001,698,17,22
478209001,698,18,18
478209001,703,17,325
478209001,703,18,39
478209001,704,14,127
478209001,704,17,213
478209001,705,14,6
478209001,705,17,429
478209001,707,17,167
478209001,708,14,16
478209001,708,17,165
478209001,708,18,182
478209001,709,17,35
478209001,715,14,13
478209001,715,17,138
478209001,735,14,16
478209001,735,17,69
478209001,736,17,197
478209001,736,18,884
478209001,737,14,16
478209001,737,17,40
478209001,737,18,195
478209011,677,14,23
478209011,677,17,121
478209011,677,18,1936
478209011,682,14,206
478209011,682,17,4
478209011,682,18,37
478209011,688,17,13
478209011,688,18,7
478209011,691,14,122
478209011,691,17,825
478209011,691,18,125
478209011,698,17,28
478209011,698,18,16
478209011,703,17,296
478209011,703,18,34
478209011,704,14,94
478209011,704,17,170
478209011,705,14,6
478209011,705,17,350
478209011,707,17,169
478209011,708,14,9
478209011,708,17,129
478209011,708,18,212
478209011,709,17,29
478209011,715,14,3
478209011,715,17,136
478209011,735,14,36
478209011,735,17,49
478209011,736,17,175
478209011,736,18,650
478209011,737,14,16
478209011,737,17,35
478209011,737,18,116
478210031,677,14,86
478210031,677,17,140
478210031,677,18,1037
478210031,682,14,396
478210031,682,17,24
478210031,682,18,23
478210031,688,17,25
478210031,688,18,8
478210031,691,14,385
478210031,691,17,798
478210031,691,18,153
478210031,698,17,43
478210031,698,18,69
478210031,703,14,20
478210031,703,17,490
478210031,703,18,41
478210031,704,14,193
478210031,704,17,251
478210031,705,14,32
478210031,705,17,736
478210031,707,17,343
478210031,708,14,30
478210031,708,17,172
478210031,708,18,119
478210031,709,17,19
478210031,715,14,19
478210031,715,17,164
478210031,718,14,87
478210031,718,17,68
478210031,735,14,29
478210031,735,17,94
478210031,736,17,199
478210031,736,18,612
478210031,737,14,24
478210031,737,17,117
478210031,737,18,174
478210041,677,14,47
478210041,677,17,141
478210041,677,18,1036
478210041,682,14,298
478210041,682,17,22
478210041,682,18,21
478210041,688,17,19
